"Methodology *","Site *","Management *","Sample date: Year *","Sample date: Month *","Sample date: Day *","Depth *","Transect number *","old_attribute","Benthic attribute *"
NA,"Buluan","Managed Access",2022,6,11,7,3,"Tape, wand, block",NA
NA,"Buluan","Managed Access",2022,6,11,7,3,"Tubipora","Tubipora"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Acropora","Acropora"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Acropora","Acropora"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Anacropora","Anacropora"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Coeloseris","Coeloseris"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Coralline algae",NA
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Ctenactis","Ctenactis"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Ctenactis","Ctenactis"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Cycloseris","Cycloseris"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Cycloseris","Cycloseris"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Dead Coral with Algae",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Dead Coral with Algae",NA
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Echinophyllia","Echinophyllia"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Echinophyllia","Echinophyllia"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Echinopora","Echinopora"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Favia","Favia"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Favia","Favia"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Fungia","Fungia"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Fungia","Fungia"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Galaxea","Galaxea"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Galaxea","Galaxea"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Goniastrea","Goniastrea"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Goniastrea","Goniastrea"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Heliofungia","Heliofungia"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Herpolitha","Herpolitha"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Leptoseris","Leptoseris"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Merulina","Merulina"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Merulina","Merulina"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Montipora","Montipora"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Montipora","Montipora"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Mycedium","Mycedium"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Other animals",NA
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Oxypora","Oxypora"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Oxypora","Oxypora"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Pavona","Pavona"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Pavona","Pavona"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Pectinia","Pectinia"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Porites","Porites"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Porites","Porites"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Rubble",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Rubble",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Sea urchin",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Seriatopora","Seriatopora"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Silt",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Silt",NA
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Sponge",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Sponge",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Stylophora","Stylophora"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Tape, wand, block",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Tape, wand, block",NA
NA,"Buluan","Managed Access",2022,6,11,6,4,"Tubipora","Tubipora"
NA,"Buluan","Managed Access",2022,6,11,6,4,"Turbinaria-coral","Turbinaria"
NA,"Buluan","Managed Access",2022,6,10,4.9,4,"Zoopilus","Zoopilus"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Acropora","Acropora"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Algal Assemblage",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Anacropora","Anacropora"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Coralline algae",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Cycloseris","Cycloseris"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Dead Coral with Algae",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Echinophyllia","Echinophyllia"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Favia","Favia"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Fungia","Fungia"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Montipora","Montipora"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Other animals",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Oxypora","Oxypora"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Pachyseris","Pachyseris"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Pavona","Pavona"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Porites","Porites"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Rubble",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Silt",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Sponge",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Stylophora","Stylophora"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Tape, wand, block",NA
NA,"Buluan","Managed Access",2022,6,10,6,5,"Turbinaria-coral","Turbinaria"
NA,"Buluan","Managed Access",2022,6,10,6,5,"Unidentified",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Acropora","Acropora"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Algal Assemblage",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Coralline algae",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Dead Coral with Algae",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Diploastrea","Diploastrea"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Favia","Favia"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Galaxea","Galaxea"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Lobophyllia","Lobophyllia"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Macroalgae",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Merulina","Merulina"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Other animals",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Oxypora","Oxypora"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Padina","Padina"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Pavona","Pavona"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Porites","Porites"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Rubble",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Sand",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Seriatopora","Seriatopora"
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Silt",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Soft coral",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Sponge",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,1,"Tape, wand, block",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Acropora","Acropora"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Algal Assemblage",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Coralline algae",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Cyphastrea","Cyphastrea"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Dead Coral with Algae",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Diploastrea","Diploastrea"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Echinopora","Echinopora"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Favia","Favia"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Halimeda","Halimeda"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Lobophyllia","Lobophyllia"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Macroalgae",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Montipora","Montipora"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Padina","Padina"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Pavona","Pavona"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Porites","Porites"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Rubble",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Sand",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Seriatopora","Seriatopora"
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Silt",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Sponge",NA
NA,"Pucio","Managed Access",2022,4,17,8.5,2,"Tape, wand, block",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Algal Assemblage",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Coralline algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Dead Coral with Algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Dead coral",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Diploastrea","Diploastrea"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Favia","Favia"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Gardineroseris","Gardineroseris"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Goniastrea","Goniastrea"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Halimeda","Halimeda"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Hydnophora","Hydnophora"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Macroalgae",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Montastrea","Montastrea"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Padina","Padina"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Platygyra","Platygyra"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Porites","Porites"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Rubble",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Sand",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Seriatopora","Seriatopora"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Silt",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Soft coral",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Sponge",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Stylophora","Stylophora"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Tape, wand, block",NA
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Turbinaria-coral","Turbinaria"
NA,"Tinigbas","Reserve",2022,4,16,8,1,"Zoanthid",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Acropora","Acropora"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Algal Assemblage",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Astreopora","Astreopora"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Coralline algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Dead Coral with Algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Diploastrea","Diploastrea"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Favia","Favia"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Goniastrea","Goniastrea"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Halimeda","Halimeda"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Hydnophora","Hydnophora"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Isopora","Isopora"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Macroalgae",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Montipora","Montipora"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Padina","Padina"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Pavona","Pavona"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Pocillopora","Pocillopora"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Porites","Porites"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Rubble",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Sand",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Seriatopora","Seriatopora"
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Silt",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Soft coral",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Sponge",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Tape, wand, block",NA
NA,"Tinigbas","Reserve",2022,4,16,8,2,"Turf algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Acropora","Acropora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Algal Assemblage",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Coralline algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Dead Coral with Algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Diploastrea","Diploastrea"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Echinophyllia","Echinophyllia"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Gardineroseris","Gardineroseris"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Goniastrea","Goniastrea"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Isopora","Isopora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Lobophyllia","Lobophyllia"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Macroalgae",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Pachyseris","Pachyseris"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Padina","Padina"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Pectinia","Pectinia"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Porites","Porites"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Psammocora","Psammocora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Rubble",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Sand",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Seriatopora","Seriatopora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Soft coral",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Sponge",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,3,"Tape, wand, block",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Acropora","Acropora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Algal Assemblage",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Coralline algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Cyphastrea","Cyphastrea"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Dead Coral with Algae",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Diploastrea","Diploastrea"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Echinophyllia","Echinophyllia"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Echinopora","Echinopora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Favia","Favia"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Favites","Favites"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Gardineroseris","Gardineroseris"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Goniastrea","Goniastrea"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Isopora","Isopora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Lobophyllia","Lobophyllia"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Macroalgae",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Merulina","Merulina"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Padina","Padina"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Pavona","Pavona"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Pocillopora","Pocillopora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Porites","Porites"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Rubble",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Sand",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Seriatopora","Seriatopora"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Soft coral",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Sponge",NA
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Symphyllia","Symphyllia"
NA,"Tinigbas","Reserve",2022,4,16,8.5,4,"Tape, wand, block",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Acanthastrea","Acanthastrea"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Acropora","Acropora"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Algal Assemblage",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Coralline algae",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Cyphastrea","Cyphastrea"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Dead Coral with Algae",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Dead coral",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Diploastrea","Diploastrea"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Echinophyllia","Echinophyllia"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Favia","Favia"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Goniastrea","Goniastrea"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Isopora","Isopora"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Macroalgae",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Padina","Padina"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Pavona","Pavona"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Porites","Porites"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Rubble",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Sand",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Seriatopora","Seriatopora"
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Soft coral",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Sponge",NA
NA,"Tinigbas","Reserve",2022,4,17,8.5,5,"Tape, wand, block",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Acropora","Acropora"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Algal Assemblage",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Ascidian",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Coralline algae",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Cyphastrea","Cyphastrea"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Dead Coral with Algae",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Diploastrea","Diploastrea"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Favia","Favia"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Favites","Favites"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Goniastrea","Goniastrea"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Goniopora","Goniopora"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Halimeda","Halimeda"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Isopora","Isopora"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Macroalgae",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Millepora","Millepora"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Montipora","Montipora"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Pachyseris","Pachyseris"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Padina","Padina"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Pavona","Pavona"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Pectinia","Pectinia"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Pocillopora","Pocillopora"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Porites","Porites"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Rubble",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Sand",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Seriatopora","Seriatopora"
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Soft coral",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Sponge",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Tape, wand, block",NA
NA,"Tinigbas","Managed Access",2022,4,17,8.5,3,"Zoanthid",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Acropora","Acropora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Algal Assemblage",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Anemone",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Coralline algae",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Dead Coral with Algae",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Diploastrea","Diploastrea"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Echinophyllia","Echinophyllia"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Echinopora","Echinopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Favia","Favia"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Fungia","Fungia"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Galaxea","Galaxea"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Gardineroseris","Gardineroseris"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Goniastrea","Goniastrea"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Goniopora","Goniopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Halimeda","Halimeda"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Heliopora","Heliopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Isopora","Isopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Lobophyllia","Lobophyllia"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Macroalgae",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Montipora","Montipora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Other animals",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Pachyseris","Pachyseris"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Padina","Padina"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Pavona","Pavona"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Platygyra","Platygyra"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Pocillopora","Pocillopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Porites","Porites"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Rubble",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Sand",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Sargassum","Sargassum"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Seriatopora","Seriatopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Soft coral",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Sponge",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,4,"Tape, wand, block",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Acropora","Acropora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Coralline algae",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Dead Coral with Algae",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Dead coral",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Diploastrea","Diploastrea"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Favia","Favia"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Favites","Favites"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Galaxea","Galaxea"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Goniastrea","Goniastrea"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Herpolitha","Herpolitha"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Merulina","Merulina"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Pachyseris","Pachyseris"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Padina","Padina"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Pocillopora","Pocillopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Porites","Porites"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Rubble",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Sand",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Seriatopora","Seriatopora"
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Sponge",NA
NA,"Tinigbas","Managed Access",2022,4,16,8.5,5,"Tape, wand, block",NA
NA,"Ermita","Reserve",2022,5,30,NA,1,"Acropora","Acropora"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Coeloseris","Coeloseris"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Coralline algae",NA
NA,"Ermita","Reserve",2022,5,30,NA,1,"Cyphastrea","Cyphastrea"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Dead Coral with Algae",NA
NA,"Ermita","Reserve",2022,5,30,NA,1,"Favia","Favia"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Fungia","Fungia"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Galaxea","Galaxea"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Goniastrea","Goniastrea"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Lobophyllia","Lobophyllia"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Mycedium","Mycedium"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Pocillopora","Pocillopora"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Porites","Porites"
NA,"Ermita","Reserve",2022,5,30,NA,1,"Rubble",NA
NA,"Ermita","Reserve",2022,5,30,NA,1,"Sand",NA
NA,"Ermita","Reserve",2022,5,30,NA,1,"Silt",NA
NA,"Ermita","Reserve",2022,5,30,NA,1,"Soft coral",NA
NA,"Ermita","Reserve",2022,5,30,NA,1,"Sponge",NA
